,0
820,1584945.8943350236
821,1581293.420705974
822,1557422.7747530746
823,1529987.7154667468
824,1543535.8143159694
825,1563704.635986342
826,1553502.9560188344
827,1561799.8181674208
828,1587110.735537506
829,1579248.6566660341
830,1574862.5225071914
831,1586476.394200704
832,1567929.272394812
833,1566593.8742592887
834,1589149.0542755832
835,1588949.2347485824
836,1594666.8019621915
837,1588555.7070361467
838,1590725.7718520921
839,1586491.797167839
840,1573761.085548783
841,1548359.5640773866
842,1543916.2932738133
843,1538292.3746047856
844,1523624.4059802354
845,1516946.2380316951
846,1513909.5343208648
847,1498582.7333326184
848,1486237.6804635155
849,1472302.5236899317
850,1451455.7579806037
851,1443508.4122731523
852,1464260.469177588
853,1464228.5385711356
854,1460072.1224188372
855,1467918.9377973566
856,1460085.5305906516
857,1483272.6484747245
858,1463881.2827837067
859,1464211.2855296496
860,1432793.9219041292
861,1434831.6105367842
862,1438040.324337383
863,1473869.3431106259
864,1485341.7092899953
865,1493969.8899751164
866,1475186.4475657283
867,1490882.3866552617
868,1484825.7871593588
869,1503280.6592494359
870,1520489.8414106334
871,1525749.255572768
872,1543301.7935353331
873,1545400.9812832943
874,1519476.6973461723
875,1527322.3968608407
876,1504177.7421266006
877,1494564.5554602118
878,1496440.263486157
879,1484525.9807873738
880,1525397.007356321
881,1524825.5025046475
882,1531967.8830692747
883,1524735.9923172875
884,1511939.1670181975
885,1512172.7801999017
886,1496888.4538170453
887,1483290.7741472446
888,1475853.2600417684
889,1502704.2308709114
890,1493146.7728827747
891,1507885.327427228
892,1527620.770832173
893,1538823.8547312994
894,1514712.2243667706
895,1496948.010336368
896,1473131.8677131033
897,1482176.2340158434
898,1483955.1108557314
899,1505487.710122433
900,1503724.3288421007
901,1497362.5070443947
902,1506845.3202836632
903,1495774.3792122463
904,1526792.3090713436
905,1530240.8277279888
906,1538410.8236933395
907,1535367.5558765605
908,1536271.975170621
909,1541798.9823901693
910,1533061.5425084122
911,1535475.9708501957
912,1534059.420838435
913,1553606.8065639639
914,1558546.6532071554
915,1557407.2584513186
916,1550703.588081197
917,1550599.6122015244
918,1538297.98225184
919,1545219.5915192263
920,1542991.2084196443
921,1540602.50609096
922,1537693.5068831425
923,1526972.9789915518
924,1535706.3365817396
925,1518249.341094834
926,1515834.8708472734
927,1550727.8458777962
928,1552720.3638775144
929,1542541.9022797327
930,1543158.6686167538
931,1543070.6824577425
932,1573363.8132616978
933,1586645.5800665228
934,1571366.4429772387
935,1567799.4511889361
936,1570352.770813082
937,1568279.6299444155
938,1560223.4336442424
939,1554582.8895585039
940,1541723.3115175492
941,1530699.308223576
942,1535849.286967529
943,1531332.3539097514
944,1537123.6185746246
945,1534293.2963426928
946,1531557.6447331428
947,1538565.4295748323
948,1542289.4195162614
949,1537414.4019835328
950,1515937.3621043114
951,1498554.0023723503
952,1496772.0345665705
953,1495489.8606664606
954,1508550.7438386874
955,1545121.642525063
956,1557736.1320291485
957,1568852.9676390626
958,1544558.9110006532
959,1541932.801617399
960,1517340.7712626546
961,1530230.936652043
962,1527972.0457326039
963,1531494.6902152288
964,1522217.3133069628
965,1545624.376963431
966,1532310.3310476472
967,1532441.8349668684
968,1550512.9588340574
969,1520288.0865464013
970,1495793.350605114
971,1490150.5616136584
972,1489432.9011819824
973,1485851.3963301487
974,1466638.8656738922
975,1464052.2473898656
976,1467499.6130726922
977,1490303.7944833767
978,1490702.3433873805
979,1495904.437391885
980,1515586.7745297074
981,1517513.3358482926
982,1516175.1795399915
983,1528717.187353175
984,1528759.871568376
985,1532741.8890804201
986,1522113.9182839494
987,1527592.2965441023
988,1531313.5906371921
989,1540023.6132481955
990,1549241.3162621239
991,1555357.110226557
992,1569141.2543949613
993,1568794.3884689065
994,1556589.586700758
995,1557194.4401427973
996,1565790.9075645308
997,1595187.0085874358
998,1591155.2339826243
999,1588102.617884777
1000,1570364.1825547959
1001,1567366.219037177
1002,1569785.5886323242
1003,1562619.0810040056
1004,1542239.201314138
1005,1564281.2626219685
1006,1597927.82714932
1007,1604641.6734218493
1008,1615560.5132504005
1009,1610770.2886453436
1010,1599571.377528932
1011,1614072.85580539
1012,1625636.435485322
1013,1630599.4354439294
1014,1642698.4242796416
1015,1639149.8351806225
1016,1633946.9830410827
1017,1645915.1509279653
1018,1643819.8739464032
1019,1646470.9367975798
1020,1649933.21511709
1021,1661399.2164956864
1022,1674979.8147771612
1023,1670045.8060812023
1024,1678841.4900947686
1025,1671119.225988571
1026,1634707.006993221
1027,1651159.0202391057
1028,1637756.1600903657
1029,1645202.222837498
1030,1649942.1923777487
1031,1645979.8386845053
1032,1653090.9419920044
1033,1652833.7217240888
1034,1659011.045057862
1035,1658602.186900934
1036,1653885.512889611
1037,1658648.026332293
1038,1669848.2286344566
1039,1654276.037944388
1040,1637087.1507161187
1041,1650028.825769479
1042,1622847.324627664
1043,1632359.5519460114
1044,1658222.9054847022
1045,1654813.1018916715
1046,1657178.2360746067
1047,1659002.5299097528
1048,1678946.131609676
1049,1689606.1174815947
1050,1691900.739803363
1051,1697593.8961287793
1052,1709313.4243374015
1053,1716855.6447504759
1054,1714168.7087450596
1055,1722707.1164844367
1056,1723149.4492220324
1057,1708134.2704894731
1058,1707768.4780543353
1059,1718464.9303198264
1060,1693113.2289512618
1061,1707479.5901730245
1062,1695613.2229437341
1063,1703278.4598186458
1064,1701433.0930776137
1065,1709018.3387731384
1066,1700837.8911606586
1067,1706257.2901750442
1068,1703832.341934905
1069,1709899.4593973816
1070,1695877.63504293
1071,1698790.6476100646
1072,1718755.1859693981
1073,1741086.3210808218
1074,1747451.5728824413
1075,1745814.8835104913
1076,1703780.7340947075
1077,1725404.5785165953
1078,1714045.7230931784
1079,1702685.4177815365
1080,1726450.071747524
1081,1739748.5811991314
1082,1754429.3059962573
1083,1744438.4795064817
1084,1764861.41462606
1085,1755889.4040358406
1086,1770517.5516540068
1087,1764815.114008661
1088,1743220.2078957264
1089,1754574.5304736844
1090,1774170.3144972206
1091,1769184.9875596326
1092,1781397.841018699
1093,1785064.1225743182
1094,1793474.7821157852
1095,1798777.8717570845
1096,1796186.1469893209
1097,1813540.505607052
1098,1822592.4727174887
1099,1827876.2228344996
1100,1850841.7108646918
1101,1842022.2006520364
1102,1856056.975902006
1103,1834420.9079277506
1104,1827802.1573926657
1105,1823467.299806007
1106,1837202.2001498998
1107,1821773.7313404446
1108,1826024.149934331
1109,1804097.1829170575
1110,1821743.8245557935
1111,1822238.75717515
1112,1794701.948992926
1113,1799621.6951447192
1114,1816227.8421632713
1115,1816811.8683075688
1116,1801524.097505561
1117,1785942.8485282569
1118,1818040.494254785
1119,1807107.9610105606
1120,1822032.31421563
1121,1840231.9630665688
1122,1811983.662036147
1123,1768364.4522367693
1124,1768335.6085744111
1125,1758409.8776779552
1126,1765531.959162555
1127,1781761.875423092
1128,1790018.002175941
1129,1776499.6014235958
1130,1791861.5006227596
1131,1785030.5663866468
1132,1793241.070964106
1133,1813956.347367043
1134,1821271.9872368237
1135,1842134.34876025
1136,1843400.0433829932
1137,1870285.3377831636
1138,1873572.6786018102
1139,1878777.1924028075
1140,1870977.6505037462
1141,1881685.6506947447
1142,1876672.774543153
1143,1891753.6549085828
1144,1885417.2361871293
1145,1899944.5104087081
1146,1897650.4661056432
1147,1906013.0736699011
1148,1908055.9777491582
1149,1910980.8680669293
1150,1915565.017865237
1151,1916874.1227870006
1152,1934543.8665286894
1153,1951778.7249856475
1154,1944607.8801128883
1155,1931943.92452211
1156,1935975.9451172624
1157,1941472.1053975085
1158,1943384.3245171416
1159,1937385.5891747903
1160,1951202.2651388096
1161,1932306.024282617
1162,1890979.4883138835
1163,1884482.4179660617
1164,1884730.0600358425
1165,1885570.073475856
1166,1875074.7579454805
1167,1882501.2818944284
1168,1898351.5467138484
1169,1888875.7871878957
1170,1853800.2109790687
1171,1854677.857465334
1172,1857147.9322838385
1173,1852438.6335084513
1174,1867788.986505073
1175,1884104.5621845783
1176,1891792.7106637326
1177,1891160.9754561323
1178,1907527.4054129685
1179,1937464.9773484978
1180,1949989.8681183434
1181,1937542.1851736838
1182,1955401.7038328708
1183,1965982.482584617
1184,1969982.169364512
1185,1994585.9764436681
1186,1994610.0369064482
1187,1966891.7233147125
1188,1955113.3431988708
1189,1951593.9379634664
1190,1953179.7428971464
1191,1952056.562461774
1192,1933539.967041945
1193,1916744.0256410325
1194,1919846.2320840738
1195,1909773.8761127344
1196,1896069.7383744766
1197,1917337.3961724066
1198,1903238.349129964
1199,1878965.9177941664
1200,1882314.7211704168
1201,1931515.2850220394
1202,1953925.5806590093
1203,1952395.9483926028
1204,1939856.4777581075
1205,1959047.9634553643
1206,1973702.324853662
1207,1969851.5879464783
1208,1969103.3944417515
1209,1967904.1938977044
1210,1957703.5645669233
1211,1958749.4373598127
1212,1952669.0471515404
1213,1938615.085454922
1214,1951559.1701008524
1215,1942478.529892097
1216,1943801.8697895063
1217,1948590.58417565
1218,1945355.1578578907
1219,1946747.079160331
1220,1964325.0770432812
1221,1944275.0594503363
1222,1975256.803233613
1223,1974188.6504986328
1224,1969272.7569256239
1225,1974647.4240980912
1226,1974559.4047200768
1227,1980142.3700424554
1228,1976902.4420146337
1229,1978388.0572422638
1230,1971876.2377427444
